customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1387-T25896,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.54,632.3,Yes
1388-T65761,Male,0,No,No,68,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.96,6698.87,No
1389-T72552,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,97.41,2650.81,Yes
1390-T87454,Female,0,Yes,No,14,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,35.39,523.24,No
1391-T37935,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),18.53,480.94,Yes
1392-T47641,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.92,5423.71,Yes
1393-T39711,Male,0,No,Yes,53,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.33,1953.15,No
1394-T80342,Female,1,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,49.88,3292.95,No
1395-T22182,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.47,1985.84,Yes
1396-T97833,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.16,4498.95,No
1397-T66276,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),105.71,2372.61,Yes
1398-T29541,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),63.36,4049.46,Yes
1399-T92310,Female,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,97.22,5111.66,No
1400-T54813,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.53,969.63,Yes
1401-T47198,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,65.02,4003.52,No
1402-T18820,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,27.61,629.8,No
1403-T34070,Female,1,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,95.37,5057.66,Yes
1404-T79768,Female,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.78,2920.16,No
1405-T21122,Male,1,Yes,Yes,57,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.64,1953.54,No
1406-T90559,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.63,1275.18,Yes
1407-T83543,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,97.51,1488.3,Yes
1408-T93441,Male,1,No,No,55,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,94.83,5196.49,No
1409-T51786,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.12,5598.15,Yes
1410-T16737,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.33,4230.33,No
1411-T46062,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),100.63,1230.71,No
1412-T64237,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,18.74,250.58,No
1413-T61571,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,82.26,5932.15,No
1414-T35510,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),45.89,1158.66,No
1415-T29426,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.63,251.33,No
1416-T47265,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.83,6386.34,No
1417-T27850,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),55.12,2835.03,No
1418-T76150,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.39,5244.24,No
1419-T97312,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.05,2574.33,Yes
1420-T99613,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,71.76,2546.69,No
1421-T84910,Female,1,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.97,1260.27,No
1422-T62375,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.1,4067.33,Yes
1423-T45435,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,117.61,1137.67,No
1424-T67132,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.69,192.54,No
1425-T88945,Female,0,No,No,56,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.12,2521.39,Yes
1426-T92050,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),111.42,4992.56,Yes
1427-T12983,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.48,55.9,Yes
1428-T30662,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,73.78,4679.77,No
1429-T33510,Female,0,No,Yes,51,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,19.73,958.96,No
1430-T88187,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),101.02,6513.67,No
1431-T50998,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.07,790.27,No
1432-T66846,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),70.54,290.58,No
1433-T16640,Female,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,114.55,7162.34,Yes
1434-T54547,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.32,1695.78,No
1435-T64620,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,52.47,2256.53,No
1436-T25317,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),80.63,990.83,Yes
1437-T17564,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.47,45.5,Yes
1438-T37345,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,104.53,2540.79,No
1439-T89273,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,94.21,4632.24,No
1440-T84859,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.49,2967.14,No
1441-T90765,Male,1,No,Yes,70,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,48.8,3483.33,No
1442-T84038,Male,1,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),48.55,-61.47,No
1443-T62393,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),104.11,884.76,Yes
1444-T76081,Female,0,Yes,No,1,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,50.1,5.4,No
1445-T39430,Male,0,Yes,Yes,59,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,45.92,2767.63,No
1446-T85532,Male,1,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.97,4083.87,Yes
1447-T37788,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.87,654.02,Yes
1448-T58543,Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,53.93,3101.65,No
1449-T23919,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.61,452.27,Yes
1450-T79346,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),109.94,7914.07,Yes
1451-T49974,Female,1,No,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,63.05,1213.89,No
1452-T26371,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),18.47,811.87,No
1453-T55084,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.38,23.77,Yes
1454-T39629,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),117.82,1333.5,Yes
1455-T61184,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,23.25,1099.21,No
1456-T71916,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,79.13,231.19,No
1457-T83972,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,57.85,1914.3,No
1458-T72187,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.45,2310.19,Yes
1459-T22984,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.78,18.75,No
1460-T43039,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.33,6325.98,Yes
1461-T95431,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.33,1499.52,No
1462-T93691,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.99,644.14,No
1463-T68606,Female,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,72.02,2269.77,No
1464-T20616,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.1,77.57,Yes
1465-T60072,Male,1,No,No,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,110.31,314.73,Yes
1466-T34574,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),37.24,1084.51,No
1467-T13430,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),95.58,6643.08,No
1468-T22676,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.46,5516.98,Yes
1469-T20816,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.67,1449.0,No
1470-T42733,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),109.75,7768.49,Yes
1471-T95680,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.69,710.0,Yes
1472-T12050,Female,1,No,Yes,52,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.41,3836.57,No
1473-T43933,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.03,156.73,No
1474-T34951,Female,1,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.42,1043.54,No
1475-T42413,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,23.26,619.16,No
1476-T44801,Male,0,No,Yes,20,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,20.99,507.95,No
1477-T65619,Male,0,Yes,Yes,7,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,117.56,788.88,No
1478-T42913,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.49,3313.62,No
1479-T50600,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,51.65,489.59,Yes
1480-T67775,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.11,3295.35,No
1481-T45400,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,70.7,3525.43,No
1482-T14494,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.79,131.26,Yes
1483-T90688,Female,0,No,No,62,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),42.9,2674.88,No
1484-T99431,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.24,4619.69,No
1485-T84691,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,18.65,550.05,Yes
1486-T53001,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),90.75,3516.61,No
1487-T77364,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.81,116.09,No
1488-T55028,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,80.33,634.95,No
1489-T47573,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),90.58,2754.01,No
1490-T10806,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.14,3623.52,No
1491-T66638,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.64,140.67,No
1492-T39757,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.42,185.07,Yes
1493-T44636,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),91.19,6542.63,Yes
1494-T90097,Male,1,No,No,25,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.42,2988.24,No
1495-T58280,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.93,71.56,Yes
1496-T34262,Male,0,Yes,Yes,65,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),35.18,2273.59,No
1497-T90435,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),24.97,9.42,No
1498-T72211,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,66.13,2231.41,Yes
1499-T64842,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.62,5186.47,Yes
1500-T66979,Male,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,78.21,2941.0,No
1501-T91470,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.15,1478.03,No
1502-T48197,Male,1,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,77.45,1095.52,No
1503-T51844,Female,0,No,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.33,933.1,Yes
1504-T74754,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),39.68,2549.2,No
1505-T44157,Female,0,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,58.92,2606.75,No
1506-T87129,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),105.55,4978.13,No
1507-T50042,Female,0,No,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,93.25,3979.72,No
1508-T71665,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,110.96,3970.67,No
1509-T92856,Female,0,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.2,2961.81,No
1510-T37376,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,42.74,1463.33,Yes
1511-T65554,Female,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.21,6114.45,Yes
1512-T24199,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.51,3324.47,No
1513-T91412,Male,0,Yes,No,32,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),114.21,3690.48,No
1514-T60948,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.58,638.38,Yes
1515-T83781,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.38,354.15,No
1516-T82750,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.06,1780.06,Yes
1517-T76262,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),20.37,179.73,No
1518-T56600,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),65.96,444.43,Yes
1519-T86898,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),112.38,2648.65,Yes
1520-T72483,Male,1,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,99.53,1869.05,No
1521-T28297,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.93,1430.43,No
1522-T40448,Female,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.24,305.02,No
1523-T36172,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.62,4363.68,No
1524-T52874,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),23.98,1648.51,Yes
1525-T17657,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.4,1235.49,No
1526-T94386,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,106.7,980.01,No
1527-T35425,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,87.74,1360.12,No
1528-T36685,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),116.23,4843.32,No
1529-T34578,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,115.51,5944.78,No
1530-T38831,Female,1,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,93.23,3382.23,No
1531-T17906,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.64,3412.67,No
1532-T71413,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,627.08,No
1533-T64028,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,97.38,3282.9,Yes
1534-T17287,Male,0,No,Yes,66,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),47.29,3109.17,No
1535-T43660,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.85,321.22,No
