customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15603394,523,France,Male,65,9,13965.34,4,0,0,36483.07,0
15603395,381,France,Male,41,10,95563.89,1,1,0,69533.08,1
15603396,652,Spain,Female,24,5,37317.14,3,0,0,179448.94,0
15603397,628,France,Female,31,3,33868.91,3,1,0,155833.73,0
15603398,826,Spain,Female,21,7,113079.4,3,1,1,12893.62,0
15603399,530,France,Male,34,6,100402.28,3,1,0,90310.47,0
15603400,763,Germany,Female,64,1,35296.86,3,1,1,24288.62,0
15603401,747,Germany,Female,60,2,11882.23,1,0,0,34948.46,0
15603402,696,France,Male,50,4,36153.1,3,1,1,139825.91,0
15603403,756,Spain,Female,41,6,82869.37,2,1,1,131540.81,0
15603404,414,Germany,Female,30,1,116.79,3,0,1,16572.72,0
15603405,640,Germany,Male,41,7,155983.32,1,0,1,82511.41,0
15603406,600,Spain,Male,59,9,239224.71,4,0,0,54950.53,0
15603407,524,Germany,Male,30,10,167894.25,1,0,1,162663.86,0
15603408,381,Germany,Female,43,6,83309.14,4,0,0,94198.53,0
15603409,641,Spain,Female,27,1,48847.48,4,1,0,81146.54,0
15603410,490,France,Male,58,2,6512.18,4,1,1,99620.29,0
15603411,470,France,Female,37,10,102589.66,3,0,1,164154.0,0
15603412,785,Spain,Female,42,5,40390.87,4,1,1,76156.61,0
15603413,526,France,Male,52,1,27283.07,1,1,1,126880.41,1
15603414,762,France,Male,31,1,32094.48,3,0,0,33505.62,1
15603415,365,France,Female,71,1,2375.18,3,1,0,116105.77,1
15603416,369,Spain,Male,68,4,63098.65,2,1,0,131284.36,1
15603417,710,Spain,Female,70,3,114939.38,4,1,0,54232.74,0
15603418,718,France,Female,59,5,137735.7,3,0,1,89045.69,1
15603419,452,France,Female,33,2,139560.38,4,0,1,122624.33,0
15603420,517,Germany,Female,57,10,6040.21,3,1,0,74901.55,0
15603421,645,France,Male,33,9,214503.08,3,1,1,38143.51,0
15603422,770,France,Female,26,4,158822.18,1,1,0,16558.23,1
15603423,470,Germany,Male,73,4,9608.8,1,0,1,80646.24,1
15603424,376,Germany,Female,41,7,6459.17,3,1,1,16779.82,1
15603425,829,Spain,Male,59,3,164084.86,4,1,1,60383.93,0
15603426,808,France,Female,37,3,219965.1,1,1,0,103350.12,0
15603427,689,France,Female,46,10,61081.67,2,1,1,96658.44,0
15603428,692,Spain,Female,56,5,46373.31,2,0,0,114586.79,1
15603429,447,France,Male,53,5,96668.13,3,1,1,105721.52,0
15603430,625,Spain,Male,74,9,96753.22,2,1,0,100268.75,1
15603431,484,Germany,Male,50,5,92701.01,2,1,1,55821.79,0
15603432,484,Germany,Male,33,0,177541.07,3,0,1,23355.51,0
15603433,559,Germany,Male,68,7,70632.77,4,1,1,27729.9,0
15603434,453,France,Female,69,9,22389.24,1,0,0,121609.24,1
15603435,621,France,Male,54,4,118357.23,2,0,0,150964.47,0
15603436,504,Spain,Female,28,5,76185.17,4,1,1,22528.11,0
15603437,552,France,Female,66,10,89540.78,1,1,0,177719.26,1
15603438,442,Germany,Male,57,9,64517.97,1,1,0,177041.39,0
15603439,581,Spain,Male,59,3,65829.35,2,1,1,141892.14,0
15603440,480,Spain,Male,32,9,51669.68,2,0,1,107016.46,1
15603441,456,France,Male,21,5,30990.17,2,1,0,17554.06,0
15603442,803,France,Female,43,10,19636.2,3,0,0,104060.04,0
15603443,718,Spain,Female,58,3,15975.26,2,1,1,135500.76,0
15603444,626,France,Female,42,0,236615.88,4,1,0,188344.14,0
15603445,663,Germany,Male,39,7,242180.65,2,1,0,21125.86,0
15603446,382,France,Female,19,5,206638.97,1,1,1,152611.26,0
15603447,507,France,Female,73,3,187765.06,3,1,1,130235.09,0
15603448,430,Germany,Female,33,3,8575.01,2,1,1,121837.72,0
15603449,581,France,Male,51,8,40627.74,4,1,0,16211.55,0
15603450,729,France,Female,66,6,186064.27,3,0,0,17136.81,0
15603451,834,Spain,Male,31,8,20009.78,3,1,0,138750.58,1
15603452,625,Spain,Female,65,9,198893.14,4,1,1,44134.48,0
15603453,728,France,Female,74,7,250000.0,2,1,1,168282.2,0
15603454,469,Germany,Female,44,9,211422.66,1,1,1,93570.72,1
15603455,496,France,Female,72,1,55977.22,3,0,1,49442.12,1
15603456,707,Spain,Male,26,3,76696.62,2,1,1,172701.14,0
15603457,427,France,Male,58,6,203111.37,3,1,1,50955.91,0
15603458,532,France,Female,73,2,91796.73,4,1,1,122590.03,0
15603459,479,France,Female,43,2,240261.3,4,0,0,97416.45,0
15603460,804,Germany,Female,30,5,65664.18,1,1,0,136429.81,1
15603461,779,France,Male,39,6,78958.22,2,1,1,73910.12,0
15603462,552,Germany,Male,38,6,40202.81,2,1,1,70975.52,0
15603463,414,France,Female,64,2,22620.23,3,0,0,127944.74,1
15603464,356,France,Female,18,3,1407.75,4,1,1,195397.43,1
15603465,569,Germany,Female,74,6,24220.08,3,1,1,192015.07,0
15603466,604,France,Female,52,2,36158.6,4,0,0,21547.85,0
15603467,638,Spain,Female,71,2,95336.76,4,1,0,120086.49,0
15603468,812,France,Male,63,8,44397.39,2,0,0,13741.62,0
15603469,614,Spain,Male,63,8,17045.67,3,0,1,142093.13,0
15603470,826,Spain,Female,69,8,28485.0,1,1,1,146753.77,0
15603471,427,France,Male,25,3,34965.39,4,1,1,49841.44,0
15603472,439,Spain,Female,67,7,28014.11,3,1,0,141326.4,1
15603473,539,France,Female,73,2,8501.16,2,0,0,25923.8,1
15603474,754,France,Male,53,4,27823.21,4,0,0,36029.55,0
15603475,405,France,Female,55,9,35431.3,1,0,1,107901.68,0
15603476,763,Spain,Female,71,3,185842.18,4,1,1,79615.3,0
15603477,452,Spain,Male,28,7,7359.37,1,0,0,187603.99,1
15603478,722,Germany,Female,20,3,882.13,1,0,1,127015.65,0
15603479,624,Germany,Male,44,8,102743.3,4,1,0,140607.48,0
15603480,512,Germany,Male,38,5,33111.82,1,1,1,167362.84,1
15603481,378,France,Male,46,0,159103.86,1,1,1,166291.79,0
15603482,383,Spain,Male,67,0,24226.4,1,1,0,156133.9,0
15603483,762,Spain,Male,52,1,29044.15,4,1,0,147284.27,1
15603484,675,Spain,Male,63,4,174508.01,1,1,0,160398.64,0
15603485,678,France,Female,73,6,50672.92,4,1,0,21192.92,1
15603486,535,France,Female,36,0,312.43,2,1,0,123454.32,1
15603487,846,Spain,Male,65,0,24137.8,2,1,0,141080.04,0
15603488,549,France,Female,61,1,106638.48,2,1,1,93520.49,0
15603489,621,France,Male,73,10,91501.47,4,1,1,164518.21,0
15603490,575,Spain,Female,28,4,250000.0,1,1,1,144036.22,0
15603491,611,France,Female,40,2,249171.87,4,1,0,25333.8,0
15603492,711,Germany,Female,57,5,131991.65,4,1,0,166587.29,1
15603493,808,France,Female,41,4,119623.11,2,1,0,76742.38,0
15603494,773,Germany,Male,65,1,44910.25,1,1,0,99246.49,1
15603495,658,France,Male,39,4,11137.42,2,0,0,70757.39,0
15603496,718,France,Female,41,10,187914.52,2,0,1,175965.49,0
15603497,463,Spain,Male,23,5,140036.78,3,1,1,83965.48,1
15603498,606,Spain,Male,55,3,68059.0,3,0,1,186242.73,1
15603499,796,Spain,Male,63,2,249446.29,2,0,0,179241.91,0
15603500,789,France,Male,66,10,214571.53,4,1,0,114151.21,1
15603501,462,France,Female,60,0,82064.24,3,1,1,72878.27,1
15603502,590,France,Male,23,5,40812.5,4,1,0,20357.95,0
15603503,611,Germany,Male,58,5,121792.58,4,0,0,15428.65,0
15603504,403,Germany,Female,32,0,107666.36,1,1,0,170977.51,0
15603505,512,Germany,Female,21,1,106438.76,1,1,0,128619.72,0
15603506,821,France,Female,67,1,29656.5,3,1,1,64503.79,0
15603507,622,Germany,Male,64,5,66154.38,4,0,1,45945.24,0
15603508,625,Germany,Male,30,0,18121.46,3,1,0,22551.86,0
15603509,438,Spain,Male,72,8,198566.28,4,0,0,90671.16,0
15603510,471,France,Female,25,8,50740.88,4,1,1,76432.77,0
15603511,792,France,Female,33,2,250000.0,4,1,1,93791.42,0
15603512,820,France,Female,48,8,196077.03,1,0,1,103607.0,0
15603513,496,Spain,Female,65,10,146242.36,2,1,0,132120.46,0
15603514,490,France,Female,43,8,69940.06,3,1,1,74147.94,0
15603515,491,Spain,Female,50,6,94205.84,1,1,1,16988.82,0
15603516,806,Spain,Female,55,4,76195.6,3,1,0,100140.66,1
15603517,379,France,Male,53,0,6568.17,3,0,0,115950.78,0
15603518,424,France,Female,65,2,74207.24,1,1,1,54694.99,0
15603519,739,France,Male,28,1,15123.91,4,1,1,70860.71,0
15603520,520,France,Female,71,7,87545.52,3,1,0,145513.11,0
15603521,737,Germany,Female,68,4,107724.24,4,0,1,88626.24,1
15603522,434,Spain,Male,60,7,76235.41,2,1,1,95061.03,1
15603523,495,France,Male,42,1,250000.0,3,1,0,132358.45,0
15603524,751,Spain,Male,37,1,22287.41,3,0,1,151083.49,0
15603525,426,France,Male,46,9,87971.56,3,1,0,111581.13,0
15603526,611,France,Male,72,2,36660.55,1,1,0,133736.97,1
15603527,498,Germany,Male,67,2,26413.37,4,0,1,164887.32,0
15603528,799,France,Male,33,4,42747.32,4,0,0,35309.85,1
15603529,626,France,Female,25,9,250000.0,1,1,1,41536.53,0
15603530,489,Germany,Male,28,8,88746.5,2,1,1,129975.85,0
15603531,601,Germany,Male,23,5,84712.52,3,0,0,192412.26,0
15603532,773,France,Male,57,2,45758.25,1,1,1,11610.01,1
15603533,623,France,Female,49,1,38949.89,2,1,1,65776.76,0
15603534,542,Germany,Male,24,8,49993.52,3,1,1,63736.68,0
15603535,428,France,Male,63,10,89959.88,1,1,1,39313.77,0
15603536,692,Germany,Male,53,2,26476.49,1,1,1,105472.59,0
15603537,502,Germany,Female,40,8,30219.77,2,1,1,130050.26,0
15603538,369,Spain,Female,64,1,148139.0,2,1,0,127365.56,0
15603539,428,Spain,Female,44,4,122967.31,4,0,0,193239.82,0
15603540,459,Spain,Female,43,2,135139.74,2,1,1,64065.3,0
15603541,352,Germany,Female,68,6,133764.53,1,1,1,113668.91,1
15603542,392,Spain,Female,72,2,39603.01,1,1,0,23984.16,0
15603543,732,Spain,Female,33,9,56317.69,4,1,1,134903.12,0
15603544,540,Spain,Female,71,1,2025.32,4,1,1,170243.35,0
15603545,535,Spain,Female,25,8,69168.3,1,1,1,189211.37,1
15603546,654,Germany,Male,46,0,14275.27,1,1,0,116466.68,0
15603547,591,Germany,Female,60,10,36155.49,3,0,0,142493.09,1
15603548,838,France,Female,56,2,161924.09,3,1,1,168906.8,1
15603549,601,France,Male,41,9,36258.37,2,1,0,170812.67,1
15603550,804,Spain,Female,37,10,52631.92,1,1,1,63910.69,0
15603551,648,Germany,Male,44,7,30731.95,3,1,0,133974.11,0
15603552,734,France,Female,38,10,135768.09,3,0,1,188671.03,0
15603553,554,Spain,Female,24,1,23043.96,2,0,0,187857.59,0
15603554,618,France,Female,68,7,407.58,1,1,0,45394.0,1
15603555,724,France,Female,38,1,13971.89,1,1,1,185263.01,0
15603556,493,Germany,Male,67,10,225240.3,3,0,1,187501.34,0
15603557,833,Spain,Female,20,0,23545.53,3,1,1,115536.99,0
15603558,795,France,Female,60,6,17288.55,3,1,1,50366.72,0
15603559,655,Spain,Male,61,6,49123.22,3,1,1,19959.7,0
15603560,579,France,Male,65,6,22561.3,3,1,0,46567.04,1
15603561,407,Spain,Male,37,3,39906.7,2,1,0,35630.69,0
15603562,568,France,Male,31,9,15704.24,3,0,0,46598.61,1
15603563,691,Germany,Male,59,9,167735.18,3,0,1,194695.24,0
15603564,410,Spain,Male,55,5,14603.28,3,1,1,41084.68,0
15603565,613,Germany,Male,68,2,12987.48,1,1,0,110110.44,1
15603566,621,Spain,Female,38,1,123043.48,1,1,1,54599.83,0
15603567,701,Germany,Male,28,2,89560.89,4,0,0,24028.98,1
15603568,794,Germany,Male,18,4,48032.6,4,1,0,56252.88,1
15603569,749,France,Male,33,8,43520.3,3,1,0,140671.37,0
15603570,386,France,Male,29,10,16395.37,3,1,1,47762.36,0
15603571,658,Spain,Female,60,9,141672.69,2,1,1,37607.79,0
15603572,803,Germany,Male,29,4,94899.74,2,1,0,29324.75,0
15603573,438,Germany,Male,27,9,73858.05,2,1,0,37910.87,0
15603574,407,France,Female,28,3,17171.02,3,1,1,16115.28,0
15603575,583,Germany,Male,53,8,119133.6,1,1,1,45190.78,0
15603576,692,Spain,Male,55,9,44267.77,3,0,1,184407.14,0
15603577,688,Germany,Female,49,5,113785.74,2,1,0,199404.13,0
15603578,758,Germany,Male,59,7,183843.76,2,0,0,150533.79,0
15603579,606,France,Female,46,5,55415.67,2,1,1,113297.85,0
15603580,806,France,Female,71,3,110805.95,1,1,0,22312.05,1
15603581,637,France,Female,42,0,24708.23,1,0,0,165117.28,1
15603582,650,Spain,Female,63,7,35454.11,2,1,0,44689.88,0
15603583,723,France,Female,39,2,130579.96,2,1,1,149653.43,0
15603584,399,France,Male,62,2,2560.28,1,0,1,196258.79,1
15603585,430,Germany,Female,33,0,118451.08,1,0,1,165931.25,0
15603586,490,Germany,Male,21,3,33291.68,2,1,0,126291.69,1
15603587,757,France,Male,66,6,250000.0,4,1,0,45518.6,0
15603588,465,France,Female,34,6,215916.03,1,0,0,199213.78,0
15603589,379,Spain,Female,74,0,61328.71,3,1,1,28644.34,1
15603590,648,Germany,Male,58,3,7081.11,4,1,0,151741.71,1
15603591,411,Germany,Male,34,4,99314.76,4,1,0,62961.78,0
15603592,837,Germany,Male,48,2,7974.84,2,1,1,12818.99,0
15603593,660,Germany,Male,25,9,9345.62,2,1,1,72250.66,0
15603594,370,France,Male,72,5,33728.6,4,0,1,134397.06,0
15603595,777,France,Female,59,5,112759.3,4,0,1,184616.19,0
15603596,577,Germany,Male,68,3,23009.66,4,0,1,18671.14,0
15603597,811,Germany,Female,30,8,201616.39,2,1,1,164487.61,0
15603598,849,France,Female,44,7,44241.15,1,0,1,113482.22,0
15603599,372,France,Female,57,4,110069.4,1,1,1,101530.85,0
15603600,813,France,Female,57,0,16933.0,1,1,1,152916.42,0
15603601,693,France,Female,41,3,31784.39,2,1,0,54468.71,0
15603602,747,France,Female,49,7,43080.46,1,1,1,137020.39,0
15603603,533,France,Female,34,3,19007.73,3,0,0,69542.79,0
15603604,638,France,Male,46,3,192807.29,2,1,1,130669.97,0
15603605,462,Spain,Female,31,10,176644.38,4,1,1,14418.13,0
15603606,430,France,Male,47,7,41436.52,3,1,1,188588.69,0
15603607,715,Germany,Female,54,3,250000.0,2,1,0,183353.59,0
15603608,536,Germany,Male,54,7,9029.17,2,1,1,187854.26,1
15603609,832,Spain,Female,59,2,322.04,3,0,0,24185.46,1
15603610,608,Germany,Female,43,10,128706.71,2,1,0,39201.32,0
15603611,830,France,Male,25,3,19395.42,4,1,1,181239.63,0
15603612,825,France,Male,33,0,115264.3,2,0,1,147840.79,0
15603613,441,France,Female,19,5,104294.81,1,1,0,95911.6,0
15603614,802,France,Male,59,8,201979.85,2,1,1,66105.36,0
15603615,485,Spain,Female,42,0,21590.48,4,0,1,170928.59,0
15603616,458,Germany,Male,70,5,250000.0,4,1,0,166950.12,0
15603617,399,Germany,Female,28,7,7485.98,1,0,1,60875.26,0
15603618,420,France,Female,61,4,145361.24,4,0,1,103441.69,0
15603619,664,France,Male,29,5,40766.02,2,1,1,128467.54,0
15603620,384,Germany,Male,41,7,2640.33,2,1,1,32244.28,0
15603621,743,France,Male,38,1,38229.99,3,1,1,193454.76,0
15603622,751,Spain,Male,35,9,152081.28,1,0,0,160410.04,0
15603623,355,France,Male,63,3,69864.79,1,0,0,134676.74,0
15603624,471,France,Male,30,8,252.55,2,1,0,174005.5,1
15603625,475,France,Male,61,5,79824.19,2,1,1,39791.47,0
15603626,706,Spain,Male,65,0,8276.96,2,1,1,138709.88,0
15603627,407,Spain,Male,49,8,46802.56,1,1,0,28525.19,1
15603628,405,France,Female,34,8,13211.85,2,0,1,44909.05,0
15603629,813,Germany,Male,62,4,85128.33,3,1,0,58927.72,0
15603630,532,Spain,Male,20,2,237760.17,2,1,1,108521.3,0
15603631,388,France,Male,44,8,1889.52,4,1,0,35524.43,0
15603632,508,Spain,Male,49,8,6026.72,1,0,0,134261.37,0
15603633,782,France,Male,41,5,119444.96,4,1,0,31586.03,0
15603634,771,Germany,Male,37,0,8372.58,3,1,1,63210.3,0
15603635,651,Spain,Female,49,10,188574.24,4,1,1,151054.79,0
15603636,403,France,Male,37,0,157361.22,3,1,1,143005.03,0
15603637,578,France,Male,48,1,250000.0,4,1,0,180824.52,1
15603638,434,Germany,Female,73,9,19367.19,3,1,1,120979.65,0
15603639,554,Germany,Male,30,3,116111.31,1,1,1,175394.4,0
15603640,703,France,Female,30,3,87955.04,2,1,0,172226.24,0
15603641,723,Spain,Male,24,0,44630.29,2,1,0,96479.82,0
15603642,806,Germany,Female,22,9,38315.11,1,1,1,171940.9,1
15603643,831,Spain,Male,57,2,110934.77,4,1,1,145709.7,0
15603644,382,Germany,Female,24,9,36083.38,4,1,0,44576.79,0
15603645,528,France,Female,74,9,2521.19,1,1,0,122528.71,0
15603646,551,Spain,Female,39,8,66023.95,3,1,0,86875.98,1
15603647,827,Spain,Male,35,3,171051.83,3,1,1,72323.51,0
15603648,428,Germany,Female,37,0,3360.24,3,1,0,125214.83,0
15603649,740,Spain,Male,72,3,22696.94,4,0,0,100443.14,0
15603650,582,France,Female,60,8,10884.79,2,1,0,198480.04,0
15603651,676,France,Female,65,7,20449.54,2,1,0,195357.58,1
15603652,665,Spain,Female,30,0,8011.74,1,1,1,134475.39,1
15603653,537,Germany,Female,56,4,161615.2,4,0,0,54690.07,0
15603654,748,France,Female,40,0,17407.75,4,1,1,125056.35,0
15603655,375,Spain,Female,25,8,19857.76,1,0,0,43645.3,1
15603656,711,Germany,Male,45,6,67726.97,2,1,0,160196.65,0
15603657,535,Germany,Male,27,3,96452.44,2,1,1,194387.57,0
15603658,496,Germany,Male,60,1,134375.07,2,1,0,53102.85,0
15603659,786,France,Female,49,10,149697.78,3,1,1,93930.5,0
15603660,458,France,Female,37,2,9222.61,2,0,1,64247.85,0
15603661,560,Spain,Male,34,5,21092.11,2,0,1,11688.86,0
15603662,771,Spain,Female,68,8,9349.49,2,0,0,194294.02,0
15603663,403,France,Female,69,2,136380.19,2,1,0,124215.06,1
15603664,469,Spain,Male,38,9,52903.94,3,0,1,159400.21,0
15603665,452,France,Female,74,5,98346.66,2,1,1,198501.77,1
15603666,623,Germany,Male,40,1,60100.0,3,1,1,35622.39,0
15603667,350,France,Male,39,2,17295.97,2,1,1,32998.77,0
15603668,803,France,Female,66,10,16034.6,2,1,1,122568.67,0
15603669,583,France,Female,59,9,6867.51,1,1,1,145646.22,0
15603670,497,Spain,Female,51,2,57814.83,3,1,0,73518.62,0
15603671,598,Germany,Male,58,1,7404.75,3,1,1,107700.55,1
15603672,508,France,Female,50,6,34606.94,1,1,1,50603.03,0
15603673,458,Spain,Male,62,7,66902.09,3,0,1,129492.54,0
15603674,623,France,Female,30,2,131549.53,1,1,0,38106.9,0
15603675,467,Spain,Male,53,4,226220.65,3,1,0,73109.07,1
15603676,494,Spain,Female,47,4,22064.76,3,1,1,12724.27,0
15603677,637,Germany,Female,38,6,34904.07,2,1,0,94986.03,0
15603678,540,Spain,Female,21,1,26226.12,4,1,1,51912.01,0
15603679,599,France,Female,71,8,5428.97,2,1,0,13105.73,1
15603680,661,Germany,Male,38,7,69000.75,3,0,1,186877.79,0
15603681,590,Spain,Female,27,5,115989.52,1,1,1,61082.54,0
15603682,694,France,Male,47,4,171429.89,3,1,1,194089.74,0
15603683,519,Germany,Female,53,7,52819.14,3,1,1,166121.38,0
15603684,427,Germany,Female,23,1,18390.41,3,1,0,163668.71,0
15603685,674,France,Male,38,5,140069.53,4,1,0,164555.84,0
15603686,668,Spain,Female,53,4,99860.68,1,0,0,33726.48,0
15603687,536,Spain,Female,56,6,114602.49,3,0,1,160245.81,0
15603688,804,Germany,Female,69,5,8826.97,4,1,1,168328.45,0
15603689,749,France,Female,45,4,50801.92,3,1,1,49484.92,0
15603690,484,Spain,Female,21,3,976.22,1,0,1,186227.41,0
15603691,406,Spain,Male,37,2,219828.2,3,0,0,59948.14,1
15603692,625,France,Male,31,7,53153.87,4,1,1,189712.74,0
15603693,407,France,Female,71,10,10538.63,3,1,1,34453.89,0
15603694,597,France,Male,48,1,74474.82,2,1,0,197221.38,0
15603695,613,France,Female,38,4,133026.83,2,0,0,197251.17,0
15603696,472,Spain,Female,25,10,17345.83,1,1,1,70958.66,0
15603697,686,France,Female,56,2,92964.26,4,1,0,139744.51,1
15603698,732,Germany,Female,28,0,10110.05,1,1,0,193465.4,0
15603699,597,France,Female,47,6,85487.84,2,0,1,82154.1,0
15603700,422,Spain,Female,70,5,96475.6,3,0,0,169781.96,1
15603701,654,France,Male,44,5,73847.75,4,1,1,45190.14,0
15603702,848,Germany,Male,56,10,209281.84,2,1,0,162210.05,0
15603703,524,Germany,Female,39,8,48609.01,3,1,0,26558.81,0
15603704,462,Germany,Female,61,2,53180.58,3,0,1,64620.32,0
15603705,792,France,Female,29,8,12060.54,4,1,0,114841.89,0
15603706,455,Spain,Female,53,4,42065.37,3,1,1,53437.93,1
15603707,475,Germany,Male,51,4,116390.45,3,1,1,19443.07,0
15603708,748,France,Male,32,5,1239.71,1,1,0,170751.15,1
15603709,360,France,Female,25,9,23700.15,4,1,1,103693.64,0
15603710,554,France,Male,24,2,33982.51,1,1,0,129036.94,1
15603711,577,France,Male,24,2,250000.0,1,0,1,197004.57,0
15603712,373,Germany,Male,64,5,250000.0,2,0,0,163561.35,0
15603713,802,Spain,Male,31,4,57638.8,4,1,1,19185.04,1
15603714,505,France,Male,72,6,90317.49,3,1,0,198777.3,0
15603715,724,France,Female,46,9,40419.31,4,1,1,198605.84,0
15603716,372,France,Male,32,3,1416.61,1,1,1,173788.33,0
15603717,479,France,Male,37,0,36115.37,2,1,1,175454.49,0
15603718,830,France,Male,28,2,7793.24,2,1,1,174907.43,0
15603719,810,Germany,Female,63,0,10424.38,4,1,0,126746.14,0
15603720,491,Germany,Male,29,4,17224.23,3,0,1,43682.48,0
15603721,820,Spain,Female,66,5,216558.56,2,1,0,114949.73,0
15603722,501,Germany,Female,39,1,94819.08,4,1,0,159224.72,1
15603723,485,Germany,Female,54,7,108946.98,4,1,0,199350.71,0
15603724,474,Spain,Female,73,5,17584.25,3,1,1,156090.98,0
15603725,844,Spain,Female,41,1,121514.2,3,1,0,170250.94,1
15603726,786,Germany,Male,22,10,53893.87,2,1,0,118447.84,0
15603727,408,Spain,Female,44,9,158370.97,2,1,1,14234.24,0
15603728,350,France,Female,74,1,35809.45,2,0,0,192511.26,0
15603729,801,France,Male,47,2,17193.37,3,1,1,155368.36,0
15603730,756,Spain,Female,29,6,250000.0,2,1,1,67806.59,0
15603731,427,Spain,Male,20,9,122543.72,2,1,1,39845.56,1
15603732,823,Germany,Male,34,5,250000.0,4,1,0,20253.9,0
15603733,457,Spain,Male,68,8,174345.71,4,0,1,26540.58,0
15603734,369,France,Female,72,2,94917.12,2,1,1,86289.55,0
15603735,366,Germany,Male,58,9,38786.39,3,1,0,22042.69,1
15603736,827,France,Male,39,4,76920.4,3,1,1,125948.36,0
15603737,644,Spain,Male,49,0,71883.06,1,1,1,183059.88,0
15603738,684,France,Female,29,7,9713.23,2,0,1,77170.73,0
15603739,634,France,Male,37,9,61933.84,1,1,1,41651.79,0
15603740,784,Spain,Female,74,4,101280.73,1,1,1,66668.43,0
15603741,464,France,Male,30,5,4959.13,3,0,0,141070.11,0
15603742,419,France,Male,52,9,122445.88,3,1,1,20893.05,0
15603743,837,France,Male,43,4,13004.68,4,0,1,24840.19,0
15603744,792,France,Female,43,2,71546.69,1,0,0,11583.86,0
15603745,709,France,Female,49,7,979.46,4,0,1,66275.55,0
15603746,594,France,Female,61,2,62768.92,4,1,0,24300.86,0
15603747,495,France,Female,50,1,4198.74,4,1,1,130860.96,0
15603748,796,France,Female,52,4,1438.15,4,1,0,145556.05,1
15603749,665,Germany,Female,49,5,69144.53,2,1,1,137291.65,0
15603750,524,Germany,Female,36,2,19245.8,4,1,0,33119.33,0
15603751,829,France,Female,22,6,67458.17,2,0,0,90113.3,0
15603752,561,France,Female,31,4,88313.96,2,1,0,154944.57,1
15603753,598,Germany,Male,48,9,55469.37,3,0,0,62389.27,1
15603754,734,Germany,Female,50,10,8681.73,4,1,0,61329.93,1
15603755,585,France,Female,65,0,111648.35,3,1,1,49673.09,1
15603756,570,France,Male,27,6,38730.55,2,1,0,19585.76,0
15603757,802,France,Male,19,8,103549.05,2,1,0,178295.51,0
15603758,847,Germany,Male,54,2,79061.87,2,0,0,175103.73,0
15603759,833,Germany,Male,73,9,31090.73,4,1,1,189981.37,1
15603760,353,France,Male,40,3,239219.88,2,1,0,193177.03,0
15603761,395,Spain,Female,74,8,76031.71,3,1,1,15661.71,1
15603762,642,Spain,Male,46,2,17382.07,3,1,1,176749.38,0
15603763,828,France,Female,30,3,21328.7,4,1,1,13516.51,0
15603764,835,Spain,Male,46,9,23569.18,2,1,0,149239.32,0
